1393,us-gaap:InvestmentIncomeInvestmentExpense,7
1394,us-gaap:StockIssuedDuringPeriodValueShareBasedCompensationForfeited,7
1395,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,3
1396,us-gaap:InvestmentTaxCredit,19
1397,us-gaap:IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,18
1398,us-gaap:DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsAccumulatedBenefitObligation,8
1399,us-gaap:DefinedBenefitPlanExpectedFutureEmployerContributionsCurrentFiscalYear,12
1400,us-gaap:ServicingAssetAtFairValueAmount,30
1401,us-gaap:FinanceLeaseLiabilityCurrent,31
1402,us-gaap:DerivativeSwapTypeAverageFixedPrice,15
1403,us-gaap:TradingSecuritiesDebt,16
1404,us-gaap:TaxBasisOfInvestmentsGrossUnrealizedDepreciation,2
1405,us-gaap:IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,21
1406,us-gaap:FinancingReceivableUnamortizedLoanFeeCost,3
1407,us-gaap:InterestsContinuedToBeHeldByTransferorFairValue,22
1408,us-gaap:DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,9
1409,us-gaap:PaymentsForAdvanceToAffiliate,7
1410,us-gaap:AssetsSoldUnderAgreementsToRepurchaseInterestRate,6
1411,us-gaap:DefinedBenefitPlanPrescriptionDrugBenefitAccumulatedPostretirementBenefitObligationDecreaseForSubsidy,12
1412,us-gaap:DebtInstrumentConvertibleStockPriceTrigger,5
1413,us-gaap:ProceedsFromCollectionOfNotesReceivable,9
1414,us-gaap:RepaymentsOfConvertibleDebt,16
1415,us-gaap:DefinedBenefitPlanSettlementsBenefitObligation,29
1416,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,3
1417,us-gaap:RedeemableNoncontrollingInterestEquityOtherFairValue,7
1418,us-gaap:PropertyPlantAndEquipmentSalvageValuePercentage,9
1419,us-gaap:ProductWarrantyAccrualClassifiedCurrent,13
1420,us-gaap:ProceedsFromContributedCapital,4
1421,us-gaap:OtherCashEquivalentsAtCarryingValue,8
1422,us-gaap:ProceedsFromRepaymentsOfDebt,10
1423,us-gaap:IncreaseInRestrictedCash,2
1424,us-gaap:ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,11
1425,us-gaap:DeferredFinanceCostsCurrentNet,5
1426,us-gaap:OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,4
1427,us-gaap:IntangibleAssetsNetIncludingGoodwill,15
1428,us-gaap:GeneralAndAdministrativeCostsInInventoryAmountIncurred,6
1429,us-gaap:EffectOfLIFOInventoryLiquidationOnIncome,32
1430,us-gaap:DiscontinuedOperationEquityMethodInvestmentRetainedAfterDisposalOwnershipInterestPriorToDisposal,3
1431,us-gaap:PartnersCapitalAccountUnitsConverted,5
1432,us-gaap:ProceedsFromIssuanceOfConvertiblePreferredStock,10
1433,us-gaap:LoansPayable,43
1434,us-gaap:ReceivablesFairValueDisclosure,5
1435,us-gaap:SecuritiesLoanedFairValueOfCollateral,7
1436,us-gaap:LessorOperatingLeaseAssumptionsAndJudgmentsValueOfUnderlyingAssetAmount,3
1437,us-gaap:CashAndSecuritiesSegregatedUnderSecuritiesExchangeCommissionRegulation,6
1438,us-gaap:DebtInstrumentUnamortizedPremium,22
1439,us-gaap:LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,25
1440,us-gaap:PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,19
1441,us-gaap:EquityMethodInvestmentQuotedMarketValue,24
1442,us-gaap:ProductWarrantyAccrualPreexistingIncreaseDecrease,3
1443,us-gaap:GrantsReceivable,7
1444,us-gaap:FinancingReceivableDeferredIncome,7
1445,us-gaap:PublicUtilitiesPropertyPlantAndEquipmentOtherPropertyPlantAndEquipment,3
1446,us-gaap:PledgedFinancialInstrumentsNotSeparatelyReportedOtherDebtSecuritiesAvailableForSaleOrHeldForInvestment,6
1447,us-gaap:OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,33
1448,us-gaap:ProductLiabilityContingencyThirdPartyRecovery,6
1449,us-gaap:DerivativeCostOfHedgeNetOfCashReceived,3
1450,us-gaap:CapitalLeasesBalanceSheetAssetsByMajorClassNet,8
1451,us-gaap:ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndAllocatedClaimAdjustmentExpenseNetNotSeparatelyPresented,3
1452,us-gaap:DerivativeAssetNotSubjectToMasterNettingArrangement,10
1453,us-gaap:LeaseIncome,18
1454,us-gaap:InterestAndFeeIncomeLoansCommercialRealEstate,4
1455,us-gaap:ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,10
1456,us-gaap:CreditDerivativePurchasedCreditProtection,2
1457,us-gaap:DerivativeNumberOfInstrumentsHeld,6
1458,us-gaap:FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,19
1459,us-gaap:SharesSubjectToMandatoryRedemptionSettlementTermsAmount,9
1460,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,2
1461,us-gaap:CreditRiskDerivativeAssetsAtFairValue,13
1462,us-gaap:PaymentsToAcquireTradingSecuritiesHeldforinvestment,7
1463,us-gaap:DeferredRevenueNoncurrent,9
1464,us-gaap:LoanProcessingFee,8
1465,us-gaap:PublicUtilitiesApprovedRateIncreaseDecreasePercentage,17
1466,us-gaap:AssetRetirementObligationLiabilitiesSettled,6
1467,us-gaap:MultiemployerPlanPensionSignificantEmployerContributionUnderCollectiveBargainingArrangementToAllParticipatingEmployerContributionsPercentage,10
1468,us-gaap:ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,24
1469,us-gaap:AvailableForSaleSecuritiesDebtSecuritiesCurrent,6
1470,us-gaap:AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,7
1471,us-gaap:IndefiniteLivedIntangibleAssetsPeriodIncreaseDecrease,3
1472,us-gaap:DepositsOnFlightEquipment,4
1473,us-gaap:OtherOperatingIncomeExpenseNet,15
1474,us-gaap:DefinedBenefitPlanInterestCost,6
1475,us-gaap:AccruedEnvironmentalLossContingenciesNoncurrent,42
1476,us-gaap:Land,15
1477,us-gaap:TreasuryStockValueAcquiredParValueMethod,23
1478,us-gaap:DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,2
1479,us-gaap:EarningsPerShareBasicDistributed,6
1480,us-gaap:AccountsReceivableGrossCurrent,21
1481,us-gaap:IncomeTaxExaminationInterestAccrued,23
1482,us-gaap:LossContingencyReceivable,28
1483,us-gaap:PaymentsToAcquireMortgageServicingRightsMSR,6
1484,us-gaap:PartnersCapitalAccountUnitsUnitbasedCompensation,5
1485,us-gaap:FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,6
1486,us-gaap:StockIssuedDuringPeriodValueTreasuryStockReissued,2
1487,us-gaap:AociDerivativeQualifyingAsHedgeExcludedComponentAfterTax,5
1488,us-gaap:LiabilityForAsbestosAndEnvironmentalClaimsNetIncurredLoss1,8
1489,us-gaap:DebtInstrumentUnusedBorrowingCapacityFee,2
1490,us-gaap:OtherGeneralAndAdministrativeExpense,2
1491,us-gaap:DisposalGroupIncludingDiscontinuedOperationOperatingExpense,4
1492,us-gaap:AccountsAndNotesReceivableNet,15
1493,us-gaap:OtherDeferredCompensationArrangementsLiabilityCurrent,6
1494,us-gaap:NotesReceivableRelatedPartiesNoncurrent,18
1495,us-gaap:BankingRegulationSupplementaryLeverageRatioUndercapitalizedMinimum,2
1496,us-gaap:DerivativeCashReceivedOnHedge,10
1497,us-gaap:FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,37
1498,us-gaap:LiabilityForAsbestosAndEnvironmentalClaimsGrossPeriodIncreaseDecrease,6
1499,us-gaap:EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,3
1500,us-gaap:DerivativeForwardExchangeRate1,4
1501,us-gaap:StockIssuedDuringPeriodValueStockOptionsExercised,6
1502,us-gaap:TransferOfPortfolioLoansAndLeasesToHeldForSale1,7
1503,us-gaap:RepurchaseAgreementCounterpartyAmountAtRisk,2
1504,us-gaap:ImpairedFinancingReceivableRecordedInvestment,21
1505,us-gaap:IndefiniteLivedIntangibleAssetsExcludingGoodwillFairValueDisclosure,27
1506,us-gaap:Depletion,17
1507,us-gaap:DefinedBenefitPlanActuarialGainLossImmediateRecognitionAsComponentInNetPeriodicBenefitCostCredit,15
1508,us-gaap:EscrowDepositDisbursementsRelatedToPropertyAcquisition1,9
1509,us-gaap:DefinedBenefitPlanAccumulatedBenefitObligationIncreaseDecreaseForSettlementAndCurtailment,14
1510,us-gaap:InvestmentCompanyFinancialCommitmentToInvesteeFutureAmount,7
1511,us-gaap:HedgedLiabilityFairValueHedgeCumulativeIncreaseDecrease,13
1512,us-gaap:DeferredCompensationArrangementWithIndividualCashAwardGrantedAmount,13
1513,us-gaap:ProceedsFromSecuritizationsOfLoansHeldForInvestment,4
1514,us-gaap:StockGrantedDuringPeriodValueSharebasedCompensationForfeited,3
1515,us-gaap:DividendsPreferredStockCash,48
1516,us-gaap:LongTermAccountsNotesAndLoansReceivableNetNoncurrent,9
1517,us-gaap:GoodwillOtherIncreaseDecrease,15
1518,us-gaap:CommitmentsFairValueDisclosure,4
1519,us-gaap:LossRatio,4
1520,us-gaap:FairValueDisclosureOffbalanceSheetRisksAmountLiability,11
1521,us-gaap:DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,20
1522,us-gaap:BusinessCombinationAcquiredReceivablesEstimatedUncollectible,21
1523,us-gaap:SiteContingencyLossExposureNotAccruedBestEstimate,15
1524,us-gaap:AccountsReceivableSale,11
1525,us-gaap:RoyaltyGuaranteesCommitmentsAmount,4
1526,us-gaap:InterestRateFairValueHedgeDerivativeAtFairValueNet,6
1527,us-gaap:PublicUtilitiesRequestedRateIncreaseDecreasePercentage,13
1528,us-gaap:AssetsUnderManagementCarryingAmount,4
1529,us-gaap:RepaymentsOfUnsecuredDebt,10
1530,us-gaap:NoninterestBearingDepositLiabilitiesForeign,6
1531,us-gaap:RealEstateTaxExpense,3
1532,us-gaap:LongtermCommercialPaperCurrentAndNoncurrent,3
1533,us-gaap:DerivativeAverageVariableInterestRate,2
1534,us-gaap:AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,4
1535,us-gaap:FairValueOfSecuritiesReceivedAsCollateralThatHaveBeenResoldOrRepledged,8
1536,us-gaap:AccretionExpense,25
1537,us-gaap:DerivativeInstrumentsInHedgesAssetsAtFairValue,4
1538,us-gaap:NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,9
1539,us-gaap:FinancingReceivableCollectivelyEvaluatedForImpairment,2
1540,us-gaap:DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,15
1541,us-gaap:DebtInstrumentIncreaseAccruedInterest,6
1542,us-gaap:RestructuringReserveNoncurrent,33
1543,us-gaap:DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,6
1544,us-gaap:LiabilitiesFairValueAdjustment,31
1545,us-gaap:OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionReclassificationAdjustmentFromAociForDerecognitionAfterTax,4
1546,us-gaap:DebtDefaultLongtermDebtAmount,5
1547,us-gaap:SalesTypeLeaseNetInvestmentInLease,6
1548,us-gaap:WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,5
1549,us-gaap:GainLossOnSaleOfOilAndGasProperty,10
1550,us-gaap:CapitalLeasesFutureMinimumPaymentsDueCurrent,6
1551,us-gaap:FairValueOptionLoansHeldAsAssets90DaysOrMorePastDueAggregateDifference,4
1552,us-gaap:FundsHeldUnderReinsuranceAgreementsAsset,8
1553,us-gaap:OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,4
1554,us-gaap:InterestRateCashFlowHedgeLiabilityAtFairValue,4
1555,us-gaap:DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGain,2
1556,us-gaap:PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,8
1557,us-gaap:StockGrantedDuringPeriodValueSharebasedCompensation,2
1558,us-gaap:InvestmentsInAndAdvancesToAffiliatesDividendsOrInterest,15
1559,us-gaap:BusinessCombinationSeparatelyRecognizedTransactionsRevenuesAndGainsRecognized,14
1560,us-gaap:NoncashOrPartNoncashAcquisitionDebtAssumed1,23
1561,us-gaap:PrepaidExpenseCurrent,9
1562,us-gaap:TaxesOther,13
1563,us-gaap:IncomeTaxReconciliationTaxCreditsResearch,15
1564,us-gaap:GeneralInsuranceExpense,7
1565,us-gaap:FinancialInstrumentsOwnedAndPledgedAsCollateralAtFairValue,10
1566,us-gaap:ValuationAllowancesAndReservesReservesOfBusinessesAcquired,6
1567,us-gaap:LongTermDebtAndCapitalLeaseObligationsCurrent,8
1568,us-gaap:AssumedPremiumsWritten,12
1569,us-gaap:LiabilityForPolicyholderContractDepositsInterestRate,23
1570,us-gaap:QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,13
1571,us-gaap:LoansAssumed1,6
1572,us-gaap:PaymentForManagementFee,2
1573,us-gaap:InventoryOperativeBuildersOther,2
1574,us-gaap:LiabilityForFuturePolicyBenefitAdverseDevelopmentExpense,2
1575,us-gaap:OtherNotesPayable,3
1576,us-gaap:AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,52
1577,us-gaap:ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,10
1578,us-gaap:LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,18
1579,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,45
1580,us-gaap:DebtInstrumentIncreaseDecreaseOtherNet,2
1581,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,11
1582,us-gaap:SecuritiesBorrowedFairValueDisclosure,11
1583,us-gaap:StockIssued1,12
1584,us-gaap:SaleLeasebackTransactionNetBookValue,16
1585,us-gaap:CapitalLeaseObligationsNoncurrent,7
1586,us-gaap:BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,2
1587,us-gaap:TranslationAdjustmentForNetInvestmentHedgeNetOfTax,21
1588,us-gaap:StockholdersEquityNoteSpinoffTransaction,3
1589,us-gaap:DebtInstrumentInterestRateIncreaseDecrease,19
1590,us-gaap:EmbeddedDerivativeFairValueOfEmbeddedDerivativeNet,7
1591,us-gaap:DefinedBenefitPensionPlanLiabilitiesCurrent,6
1592,us-gaap:FinancingReceivableAllowanceForCreditLossWriteoffAfterRecovery,5
1593,us-gaap:SelfInsuranceReserveCurrent,12
1594,us-gaap:MultiemployerPlanPensionSignificantEmployerContributionCost,11
1595,us-gaap:DerivativeAssetsLiabilitiesAtFairValueNet,27
1596,us-gaap:AllowanceForLoanAndLeaseLossesRealEstate,8
1597,us-gaap:MarketingExpense,11
1598,us-gaap:FairValueConcentrationOfRiskAccountsReceivable,2
1599,us-gaap:ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,3
1600,us-gaap:LongTermPurchaseCommitmentMinimumEnergyVolumeRequired,2
1601,us-gaap:HedgedLiabilityDiscontinuedFairValueHedgeCumulativeIncreaseDecrease,22
1602,us-gaap:DeferredTaxAssetsTaxCreditCarryforwardsOther,14
1603,us-gaap:OtherLongTermDebt,31
1604,us-gaap:SecuritiesLoanedNotSubjectToMasterNettingArrangement,4
1605,us-gaap:LongDurationContractsAssumptionsByProductAndGuaranteeMortalityRate,5
1606,us-gaap:HedgedAssetFairValueHedgeLastOfLayerCumulativeIncreaseDecrease,14
1607,us-gaap:AociIncludingPortionAttributableToNoncontrollingInterestTax,13
1608,us-gaap:OtherDepreciationAndAmortization,18
1609,us-gaap:AffordableHousingProgramObligation,2
1610,us-gaap:RecordedUnconditionalPurchaseObligationDueWithinOneYear,17
1611,us-gaap:InterestIncomeOther,20
1612,us-gaap:DepositsAssetsCurrent,3
1613,us-gaap:SettlementAssetsCurrent,3
1614,us-gaap:ProceedsFromSaleOfOtherPropertyPlantAndEquipment,7
1615,us-gaap:EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,2
1616,us-gaap:DeferredGainLossOnDiscontinuationOfInterestRateFairValueHedge,8
1617,us-gaap:RetainedEarningsUnappropriated,14
1618,us-gaap:FinancingReceivableNonaccrualInterestIncome,15
1619,us-gaap:DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,8
1620,us-gaap:AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,11
1621,us-gaap:PrincipalAmountOutstandingOnLoansSecuritized,3
1622,us-gaap:ClosedBlockDividendObligationPeriodIncreaseDecrease,5
1623,us-gaap:DerivativeNonmonetaryNotionalAmountPercentOfRequiredNeedCoverage,6
1624,us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,9
1625,us-gaap:LiabilityForFuturePolicyBenefitsPeriodExpense,6
1626,us-gaap:AccountsPayableTradeCurrent,9
1627,us-gaap:DueFromAffiliateCurrent,12
1628,us-gaap:RestrictedCashAndCashEquivalentsNoncurrent,14
1629,us-gaap:ProceedsFromCollectionOfLoansReceivable,8
1630,us-gaap:IncomeTaxReconciliationTaxSettlementsStateAndLocal,4
1631,us-gaap:DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,35
1632,us-gaap:AccruedBonusesCurrentAndNoncurrent,4
1633,us-gaap:DepositsFairValueDisclosure,8
1634,us-gaap:RedeemableNoncontrollingInterestEquityCommonRedemptionValue,8
1635,us-gaap:LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,13
1636,us-gaap:PolicyholderDividendsPayable,4
1637,us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,14
1638,us-gaap:DeferredTaxAssetsDeferredIncome,3
1639,us-gaap:DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,11
1640,us-gaap:ReceivableWithImputedInterestPremium,4
1641,us-gaap:InterestExpenseLongTermDebt,12
1642,us-gaap:SupplementalInformationForPropertyCasualtyInsuranceUnderwritersInterestRateAtWhichDiscountComputed,12
1643,us-gaap:OtherAccruedLiabilitiesCurrent,10
1644,us-gaap:OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,7
1645,us-gaap:AssumedLiabilityForUnpaidClaimsAndClaimsAdjustmentExpense,10
1646,us-gaap:ContractWithCustomerRightToRecoverProduct,9
1647,us-gaap:DeferredCompensationArrangementWithIndividualExercisePrice,13
1648,us-gaap:RetainedInterestFairValueDisclosure,34
1649,us-gaap:PartnersCapitalAccountOptionExercise,3
1650,us-gaap:LiabilityForFuturePolicyBenefitsLife,6
1651,us-gaap:NumberOfBusinessesAcquired,12
1652,us-gaap:FinancingInterestExpense,2
1653,us-gaap:LongTermPurchaseCommitmentMinimumQuantityRequired,4
1654,us-gaap:ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,24
1655,us-gaap:DiscontinuedOperationAmountOfContinuingCashFlowsAfterDisposal,6
1656,us-gaap:InsuranceSettlementsReceivable,49
1657,us-gaap:GainLossOnOilAndGasHedgingActivity,2
1658,us-gaap:DeferredTaxLiabilitiesTaxDeferredIncome,4
1659,us-gaap:NotesPayableFairValueDisclosure,9
1660,us-gaap:CurrentFederalTaxExpenseBenefit,19
1661,us-gaap:RepaymentsOfAccountsReceivableSecuritization,4
1662,us-gaap:GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,6
1663,us-gaap:DistributionMadeToLimitedPartnerCashDistributionsPaid,5
1664,us-gaap:AdjustmentForLongTermIntercompanyTransactionsNetOfTax,6
1665,us-gaap:EmployeeStockOwnershipPlanESOPInterestPaymentsFromESOP,7
1666,us-gaap:IncreaseDecreaseInAssetsHeldForSale,2
1667,us-gaap:AccruedProfessionalFeesCurrentAndNoncurrent,5
1668,us-gaap:ContractWithCustomerAssetCumulativeCatchUpAdjustmentToRevenueChangeInEstimateOfTransactionPrice,3
1669,us-gaap:LifeSettlementContractsFairValueMethodCarryingAmount,2
1670,us-gaap:DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,7
1671,us-gaap:IncomeLossFromOngoingEquityMethodInvestmentInDiscontinuedOperationAfterDisposal,3
1672,us-gaap:IntangibleAssetsGrossExcludingGoodwill,9
1673,us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,4
1674,us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,3
1675,us-gaap:HedgingLiabilitiesNoncurrent,2
1676,us-gaap:OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,4
1677,us-gaap:DeferredTaxAssetInterestCarryforward,6
1678,us-gaap:DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,14
1679,us-gaap:DerivativeAssetLiabilityNetMeasurementInput,8
1680,us-gaap:PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,4
1681,us-gaap:DebtInstrumentCollateralFee,6
1682,us-gaap:FIFOInventoryAmount,12
1683,us-gaap:LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,12
1684,us-gaap:InterestReceivableCurrent,10
1685,us-gaap:VariableLeasePayment,11
1686,us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseAsset,3
1687,us-gaap:ContractWithCustomerAssetGrossNoncurrent,4
1688,us-gaap:PremiumsEarnedNet,17
1689,us-gaap:FinanceLeaseInterestPaymentOnLiability,7
1690,us-gaap:PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,10
1691,us-gaap:OtherGeneralExpense,4
1692,us-gaap:HedgedAssetDiscontinuedFairValueHedgeCumulativeIncreaseDecrease,10
1693,us-gaap:BusinessCombinationIndemnificationAssetsRangeOfOutcomesValueHigh,2
1694,us-gaap:DeferredRevenueCurrent,30
1695,us-gaap:FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,2
1696,us-gaap:IncomeTaxExaminationPenaltiesExpense,21
1697,us-gaap:FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,12
1698,us-gaap:NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,2
1699,us-gaap:OtherCommitmentDueInThirdYear,5
1700,us-gaap:UnrealizedLossOnForeignCurrencyDerivativesBeforeTax,2
1701,us-gaap:DeferredCostsLeasingAccumulatedAmortization,2
1702,us-gaap:OtherLoansPayable,8
1703,us-gaap:ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,42
1704,us-gaap:InterestAndDebtExpense,14
1705,us-gaap:InventoryRealEstate,3
1706,us-gaap:DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,40
1707,us-gaap:GuaranteeObligationsLiquidationProceedsPercentage,24
1708,us-gaap:NoninterestIncomeOther,8
1709,us-gaap:BusinessCombinationSeparatelyRecognizedTransactionsLiabilitiesRecognized,4
1710,us-gaap:OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,6
1711,us-gaap:DeferredTaxAssetParentsBasisInDiscontinuedOperation,2
1712,us-gaap:TemporaryEquityParOrStatedValuePerShare,29
1713,us-gaap:NotesAndLoansReceivableNetNoncurrent,16
1714,us-gaap:IncomeTaxExaminationInterestExpense,53
1715,us-gaap:RepaymentsOfConstructionLoansPayable,6
1716,us-gaap:CurrentForeignTaxExpenseBenefit,7
1717,us-gaap:NetAmountAtRiskByProductAndGuaranteeGeneralAccountValue,9
1718,us-gaap:PublicUtilitiesApprovedEquityCapitalStructurePercentage,24
1719,us-gaap:GoodwillFairValueDisclosure,7
1720,us-gaap:AccruedRentCurrentAndNoncurrent,9
1721,us-gaap:CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,2
1722,us-gaap:EnvironmentalExitCostsReasonablyPossibleAdditionalLossesBestEstimate,4
1723,us-gaap:InventoryLIFOReserveEffectOnIncomeNet,17
1724,us-gaap:WeightedAverageCostInventoryAmount,4
1725,us-gaap:ClosedPortfolioAndBeneficialInterestLastOfLayerAmortizedCost,7
1726,us-gaap:SpecialAssessmentBond,6
1727,us-gaap:NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,10
1728,us-gaap:FinancialInstrumentsOwnedMortgagesMortgageBackedAndAssetBackedSecuritiesAtFairValue,16
1729,us-gaap:AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,13
1730,us-gaap:AllowanceForLoanAndLeaseLossesWriteoffsNet,10
1731,us-gaap:EarningsPerShareBasic,18
1732,us-gaap:AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,6
1733,us-gaap:LessorOperatingLeasePaymentsToBeReceivedThereafter,3
1734,us-gaap:TemporaryEquityLiquidationPreference,17
1735,us-gaap:DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,5
1736,us-gaap:ProceedsFromSaleOfLoansReceivable,14
1737,us-gaap:DerivativeAssetMeasurementInput,8
1738,us-gaap:SalesTypeLeaseLeaseIncome,4
1739,us-gaap:ProceedsFromPreviousAcquisition,7
1740,us-gaap:FairValueLiabilitiesMeasuredOnRecurringBasisDebtInstrumentValuationTechniquesChangeInTechniqueQuantificationOfEffect,2
1741,us-gaap:InvestmentIncomeNet,25
1742,us-gaap:ShortdurationInsuranceContractsIncurredButNotReportedIbnrClaimsLiabilityNet,17
1743,us-gaap:ImpairedFinancingReceivableRelatedAllowance,10
1744,us-gaap:SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,13
1745,us-gaap:InterestExpenseDebtExcludingAmortization,9
1746,us-gaap:GuaranteedBenefitLiabilityNet,8
1747,us-gaap:ValueOfBusinessAcquiredVOBA,4
1748,us-gaap:DebtInstrumentPeriodicPaymentInterest,8
1749,us-gaap:DefinedBenefitPlanBenefitObligationIncreaseDecreaseForRemeasurementDueToSettlement,6
1750,us-gaap:DerivativeBasisSpreadOnVariableRate,27
1751,us-gaap:IncreaseDecreaseInContractWithCustomerAsset,8
1752,us-gaap:GainsLossesOnRestructuringOfDebt,3
1753,us-gaap:RetainedInvestmentDerecognizedAssetMeasurementInput,10
1754,us-gaap:OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,5
1755,us-gaap:EquityIssuedInBusinessCombinationFairValueDisclosure,7
1756,us-gaap:DerivativeFairValueAmountOffsetAgainstCollateralNet,14
1757,us-gaap:LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredButNotReportedIBNRClaimsAmount,9
1758,us-gaap:OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,10
1759,us-gaap:AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax,15
1760,us-gaap:DerivativeVariableInterestRate,20
